# lat	lon	lat_offset_arcsec	lon_offset_arcsec
48.888888888888893	17.555555555555554	0.0000000	-0.0000000
48.888888888888893	17.583333333333332	0.0000000	-0.0000000
48.888888888888893	17.611111111111111	0.0000000	-0.0000000
48.888888888888893	17.638888888888889	0.0000000	-0.0000000
48.888888888888893	17.666666666666664	0.0000000	-0.0000000
48.888888888888893	17.694444444444443	0.0000000	-0.0000000
48.888888888888893	17.722222222222221	0.0000000	-0.0000000
48.888888888888893	17.750000000000000	0.0000000	-0.0000000
48.888888888888893	17.777777777777779	0.0000000	-0.0000000
48.888888888888893	17.805555555555554	0.0000000	-0.0000000
48.888888888888893	17.833333333333332	0.0000000	-0.0000000
48.888888888888893	17.861111111111111	0.0000000	-0.0000000
48.888888888888893	17.888888888888889	0.0000000	-0.0000000
48.888888888888893	17.916666666666664	0.0000000	-0.0000000
48.888888888888893	17.944444444444443	0.0000000	-0.0000000
48.888888888888893	17.972222222222221	0.0000000	-0.0000000
48.888888888888893	18.000000000000000	0.0000000	-0.0000000
48.888888888888893	18.027777777777779	0.0000000	-0.0000000
48.888888888888893	18.055555555555554	0.0000000	-0.0000000
48.888888888888893	18.083333333333332	0.0000000	-0.0000000
48.888888888888893	18.111111111111111	0.0000000	-0.0000000
48.888888888888893	18.138888888888889	0.0000000	-0.0000000
48.888888888888893	18.166666666666664	0.0000000	-0.0000000
48.888888888888893	18.194444444444443	0.0000000	-0.0000000
48.888888888888893	18.222222222222221	0.0000000	-0.0000000
48.888888888888893	18.250000000000000	0.0000000	-0.0000000
48.888888888888893	18.277777777777779	0.0000000	-0.0000000
48.888888888888893	18.305555555555554	0.0000000	-0.0000000
48.888888888888893	18.333333333333332	0.0000000	-0.0000000
48.888888888888893	18.361111111111111	0.0000000	-0.0000000
48.888888888888893	18.388888888888889	0.0000000	-0.0000000
48.888888888888893	18.416666666666664	0.0000000	-0.0000000
48.888888888888893	18.444444444444443	0.0000000	-0.0000000
48.888888888888893	18.472222222222221	0.0000000	-0.0000000
48.888888888888893	18.500000000000000	0.0000000	-0.0000000
48.888888888888893	18.527777777777779	0.0000000	-0.0000000
48.888888888888893	18.555555555555554	0.0000000	-0.0000000
48.888888888888893	18.583333333333332	0.0000000	-0.0000000
48.888888888888893	18.611111111111111	0.0000000	-0.0000000
48.888888888888893	18.638888888888889	0.0000000	-0.0000000
48.888888888888893	18.666666666666664	0.0000000	-0.0000000
48.888888888888893	18.694444444444443	0.0000000	-0.0000000
48.888888888888893	18.722222222222221	0.0000000	-0.0000000
48.888888888888893	18.750000000000000	0.0000000	-0.0000000
48.888888888888893	18.777777777777779	0.0000000	-0.0000000
48.888888888888893	18.805555555555554	0.0000000	-0.0000000
48.888888888888893	18.833333333333332	0.0000000	-0.0000000
48.888888888888893	18.861111111111111	0.0000000	-0.0000000
48.888888888888893	18.888888888888889	0.0000000	-0.0000000
48.888888888888893	18.916666666666664	0.0000000	-0.0000000
48.888888888888893	18.944444444444443	0.0000000	-0.0000000
48.888888888888893	18.972222222222221	0.0000000	-0.0000000
48.888888888888893	19.000000000000000	0.0000000	-0.0000000
48.888888888888893	19.027777777777779	0.0000000	-0.0000000
48.888888888888893	19.055555555555554	0.0000000	-0.0000000
48.888888888888893	19.083333333333332	0.0000000	-0.0000000
48.888888888888893	19.111111111111111	0.0000000	-0.0000000
48.888888888888893	19.138888888888889	0.0000000	-0.0000000
48.888888888888893	19.166666666666664	0.0000000	-0.0000000
48.888888888888893	19.194444444444443	0.0000000	-0.0000000
48.888888888888893	19.222222222222221	0.0000000	-0.0000000
48.888888888888893	19.250000000000000	0.0000000	-0.0000000
48.888888888888893	19.277777777777779	0.0000000	-0.0000000
48.888888888888893	19.305555555555554	0.0000000	-0.0000000
48.888888888888893	19.333333333333332	0.0000000	-0.0000000
48.888888888888893	19.361111111111111	0.0000000	-0.0000000
48.888888888888893	19.388888888888889	0.0000000	-0.0000000
48.888888888888893	19.416666666666664	0.0000000	-0.0000000
48.888888888888893	19.444444444444443	0.0000000	-0.0000000
48.888888888888893	19.472222222222221	0.0000000	-0.0000000
48.888888888888893	19.500000000000000	0.0000000	-0.0000000
48.888888888888893	19.527777777777779	0.0000000	-0.0000000
48.888888888888893	19.555555555555554	0.0000000	-0.0000000
48.888888888888893	19.583333333333332	0.0000000	-0.0000000
48.888888888888893	19.611111111111111	0.0000000	-0.0000000
48.888888888888893	19.638888888888889	0.0000000	-0.0000000
48.888888888888893	19.666666666666664	0.0000000	-0.0000000
48.888888888888893	19.694444444444443	0.0000000	-0.0000000
48.888888888888893	19.722222222222221	0.0000000	-0.0000000
48.888888888888893	19.750000000000000	0.0000000	-0.0000000
48.888888888888893	19.777777777777779	0.0000000	-0.0000000
48.888888888888893	19.805555555555554	0.0000000	-0.0000000
48.888888888888893	19.833333333333332	0.0000000	-0.0000000
48.888888888888893	19.861111111111111	0.0000000	-0.0000000
48.888888888888893	19.888888888888889	0.0000000	-0.0000000
48.888888888888893	19.916666666666664	0.0000000	-0.0000000
48.888888888888893	19.944444444444443	0.0000000	-0.0000000
48.888888888888893	19.972222222222221	0.0000000	-0.0000000
48.888888888888893	20.000000000000000	0.0000000	-0.0000000
48.888888888888893	20.027777777777779	0.0000000	-0.0000000
48.888888888888893	20.055555555555554	0.0000000	-0.0000000
48.888888888888893	20.083333333333332	0.0000000	-0.0000000
48.888888888888893	20.111111111111111	0.0000000	-0.0000000
48.888888888888893	20.138888888888889	0.0000000	-0.0000000
48.888888888888893	20.166666666666664	0.0000000	-0.0000000
48.888888888888893	20.194444444444443	0.0000000	-0.0000000
48.888888888888893	20.222222222222221	0.0000000	-0.0000000
48.888888888888893	20.250000000000000	0.0000000	-0.0000000
48.888888888888893	20.277777777777779	0.0000000	-0.0000000
48.888888888888893	20.305555555555557	0.0000000	-0.0000000
48.888888888888893	20.333333333333332	0.0000000	-0.0000000
48.888888888888893	20.361111111111111	0.0000000	-0.0000000
48.888888888888893	20.388888888888889	0.0000000	-0.0000000
48.888888888888893	20.416666666666664	0.0000000	-0.0000000
48.888888888888893	20.444444444444443	0.0000000	-0.0000000
48.888888888888893	20.472222222222221	0.0000000	-0.0000000
48.888888888888893	20.500000000000000	0.0000000	-0.0000000
